run_id,dataset,system_label,parser_max_facts,query_index,category,category_label,qa_f1_generated,qa_positive,qa_strong,raw_eligible,raw_hit_at_k,raw_top1,raw_mrr,raw_ndcg,source_eligible,source_hit_at_k,source_top1,source_mrr,source_ndcg,canonical_eligible,canonical_hit_at_k,canonical_top1,canonical_mrr,canonical_ndcg
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,438,1,Multi-hop,0.0,False,False,True,1.0,0.0,0.022727272727272728,0.11164668500969883,True,1.0,1.0,1.0,0.6131471927654584,True,1.0,1.0,1.0,0.6131471927654584
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,439,2,Temporal,0.2222222222222222,True,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,440,1,Multi-hop,0.1290322580645161,True,False,True,1.0,0.0,0.021739130434782608,0.16039132886923038,True,1.0,1.0,1.0,0.561465581828011,True,1.0,1.0,1.0,0.7039180890341347
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,441,1,Multi-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,442,2,Temporal,0.6666666666666666,True,True,True,1.0,0.0,0.02857142857142857,0.19342640361727081,True,1.0,0.0,0.02857142857142857,0.19342640361727081,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,443,1,Multi-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,1.0,0.0,0.05,0.12575311239538,True,1.0,0.0,0.05,0.25480685020064703
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,444,1,Multi-hop,0.0,False,False,True,1.0,0.0,0.020833333333333332,0.10920371840908209,True,1.0,0.0,0.25,0.2640681225725909,True,1.0,0.0,0.25,0.43067655807339306
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,445,3,Open-domain,0.07692307692307693,True,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,446,1,Multi-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,1.0,0.0,0.04,0.09983719697789138,True,1.0,0.0,0.04,0.21274605355336318
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,447,1,Multi-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,1.0,0.0,0.2,0.45560514958746035,True,1.0,0.0,0.2,0.45560514958746035
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,448,1,Multi-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,1.0,0.0,0.2,0.2989136868936483,True,1.0,0.0,0.2,0.4135916655170409
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,449,2,Temporal,0.2222222222222222,True,False,True,1.0,0.0,0.0625,0.24465054211822604,True,1.0,0.0,0.0625,0.24465054211822604,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,450,2,Temporal,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,451,3,Open-domain,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,452,1,Multi-hop,0.11764705882352941,True,False,True,0.0,0.0,0.0,0.0,True,1.0,0.0,0.02040816326530612,0.08314859738505984,True,1.0,0.0,0.02040816326530612,0.17718382013555792
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,453,3,Open-domain,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,454,1,Multi-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,1.0,0.0,0.02040816326530612,0.10863976191957724,True,1.0,0.0,0.02040816326530612,0.17718382013555792
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,455,1,Multi-hop,0.0,False,False,True,1.0,0.0,0.017543859649122806,0.08010929472340098,True,1.0,0.0,0.017543859649122806,0.08010929472340098,True,0.0,0.0,0.0,0.0
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,456,1,Multi-hop,0.0,False,False,True,1.0,0.0,0.03333333333333333,0.23132458607606396,True,1.0,0.0,0.03333333333333333,0.23132458607606396,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,457,2,Temporal,0.3333333333333333,True,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,458,3,Open-domain,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,459,1,Multi-hop,0.0606060606060606,True,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,460,1,Multi-hop,0.15384615384615383,True,False,True,1.0,0.0,0.019230769230769232,0.06815388814994837,True,1.0,0.0,0.125,0.19925930708367254,True,1.0,0.0,0.125,0.23953107690389136
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,461,1,Multi-hop,0.0,False,False,True,1.0,0.0,0.043478260869565216,0.13373003436102654,True,1.0,1.0,1.0,0.8503449055347546,True,1.0,1.0,1.0,0.8503449055347546
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,462,2,Temporal,0.6666666666666666,True,True,True,1.0,0.0,0.2,0.38685280723454163,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,463,1,Multi-hop,0.0,False,False,True,1.0,0.0,0.02040816326530612,0.28572189880831295,True,1.0,1.0,1.0,0.6249805057308002,True,1.0,1.0,1.0,0.724747297562474
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,464,1,Multi-hop,0.0,False,False,True,1.0,0.0,0.017241379310344827,0.05765439147466355,True,1.0,0.0,0.017241379310344827,0.05765439147466355,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,465,1,Multi-hop,0.0,False,False,True,1.0,0.0,0.023809523809523808,0.24632075873317508,True,1.0,1.0,1.0,0.6247931874630094,True,1.0,1.0,1.0,0.6786191947583162
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,466,1,Multi-hop,0.05555555555555556,True,False,True,1.0,0.0,0.02631578947368421,0.1309517521626384,True,1.0,0.0,0.125,0.21154918392912656,True,1.0,0.0,0.125,0.24909462873320642
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,467,1,Multi-hop,0.1111111111111111,True,False,True,0.0,0.0,0.0,0.0,True,1.0,0.0,0.3333333333333333,0.3065735963827292,True,1.0,0.0,0.3333333333333333,0.3065735963827292
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,468,1,Multi-hop,0.0,False,False,True,1.0,0.0,0.019230769230769232,0.08192828963762955,True,1.0,0.0,0.5,0.5354378165937264,True,1.0,0.0,0.5,0.5354378165937264
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,469,3,Open-domain,0.0,False,False,True,1.0,0.0,0.5,0.38685280723454163,True,1.0,1.0,1.0,0.6131471927654584,True,1.0,1.0,1.0,1.0
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,470,3,Open-domain,0.0,False,False,True,0.0,0.0,0.0,0.0,True,1.0,0.0,0.3333333333333333,0.5,True,1.0,0.0,0.3333333333333333,0.5
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,471,2,Temporal,0.3333333333333333,True,False,True,1.0,0.0,0.034482758620689655,0.2037950470905062,True,1.0,0.0,0.034482758620689655,0.2037950470905062,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,472,3,Open-domain,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,473,4,Single-hop,0.0,False,False,True,1.0,0.0,0.045454545454545456,0.13554521828632396,True,1.0,0.0,0.045454545454545456,0.13554521828632396,True,1.0,0.0,0.043478260869565216,0.21810429198553155
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,474,4,Single-hop,0.0,False,False,True,1.0,0.0,0.25,0.2640681225725909,True,1.0,1.0,1.0,0.6131471927654584,True,1.0,1.0,1.0,1.0
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,475,4,Single-hop,0.0,False,False,True,1.0,0.0,0.03333333333333333,0.20184908658209985,True,1.0,0.0,0.03333333333333333,0.20184908658209985,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,476,4,Single-hop,0.0,False,False,True,1.0,0.0,0.05555555555555555,0.23540891336663824,True,1.0,0.0,0.05555555555555555,0.23540891336663824,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,477,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,478,4,Single-hop,0.0,False,False,True,1.0,0.0,0.0625,0.2652182694442344,True,1.0,1.0,1.0,0.9197207891481876,True,1.0,1.0,1.0,0.9197207891481876
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,479,4,Single-hop,0.0,False,False,True,1.0,0.0,0.038461538461538464,0.1289509357448472,True,1.0,0.0,0.038461538461538464,0.1289509357448472,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,480,4,Single-hop,0.0,False,False,True,1.0,0.0,0.058823529411764705,0.14704034066641014,True,1.0,0.0,0.058823529411764705,0.14704034066641014,True,1.0,0.0,0.03225806451612903,0.2
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,481,4,Single-hop,0.14285714285714288,True,False,True,1.0,0.0,0.04,0.21274605355336318,True,1.0,0.0,0.07142857142857142,0.2559580248098155,True,1.0,0.0,0.07142857142857142,0.2559580248098155
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,482,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,483,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,484,4,Single-hop,0.1379310344827586,True,False,True,1.0,0.0,0.025,0.18665241123894338,True,1.0,0.0,0.025,0.18665241123894338,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,485,4,Single-hop,0.0,False,False,True,1.0,0.0,0.022222222222222223,0.1810425967800402,True,1.0,0.0,0.022222222222222223,0.1810425967800402,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,486,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,487,4,Single-hop,0.0,False,False,True,1.0,0.0,0.027777777777777776,0.19195872000656014,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,488,4,Single-hop,0.3636363636363636,True,False,True,1.0,0.0,0.01694915254237288,0.16929380759878143,True,1.0,0.0,0.0625,0.24465054211822604,True,1.0,0.0,0.0625,0.24465054211822604
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,489,4,Single-hop,0.125,True,False,True,1.0,0.0,0.3333333333333333,0.5,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,490,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,491,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,492,4,Single-hop,0.0,False,False,True,1.0,0.0,0.04,0.21274605355336318,True,1.0,0.0,0.0625,0.24465054211822604,True,1.0,0.0,0.0625,0.24465054211822604
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,493,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,494,4,Single-hop,0.0,False,False,True,1.0,0.0,0.5,0.6309297535714575,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,495,4,Single-hop,0.6666666666666666,True,True,True,1.0,0.0,0.125,0.31546487678572877,True,1.0,0.0,0.125,0.31546487678572877,True,1.0,0.0,0.09090909090909091,0.27894294565112987
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,496,4,Single-hop,0.23529411764705885,True,False,True,1.0,0.0,0.09090909090909091,0.27894294565112987,True,1.0,0.0,0.09090909090909091,0.27894294565112987,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,497,4,Single-hop,0.3076923076923077,True,False,True,1.0,0.0,0.09090909090909091,0.27894294565112987,True,1.0,0.0,0.09090909090909091,0.27894294565112987,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,498,4,Single-hop,0.14285714285714288,True,False,True,1.0,0.0,0.025,0.18665241123894338,True,1.0,0.0,0.3333333333333333,0.5,True,1.0,0.0,0.3333333333333333,0.5
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,499,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,500,4,Single-hop,0.7692307692307693,True,True,True,1.0,0.0,0.125,0.31546487678572877,True,1.0,0.0,0.125,0.31546487678572877,True,1.0,0.0,0.1111111111111111,0.3010299956639812
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,501,4,Single-hop,0.45454545454545453,True,False,True,1.0,0.0,0.5,0.6309297535714575,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,502,4,Single-hop,0.0,False,False,True,1.0,0.0,0.017543859649122806,0.17070727966372012,True,1.0,0.0,0.05,0.227670248696953,True,1.0,0.0,0.05,0.227670248696953
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,503,4,Single-hop,0.0,False,False,True,1.0,0.0,0.016666666666666666,0.1686130986895011,True,1.0,0.0,0.045454545454545456,0.22106472945750374,True,1.0,0.0,0.045454545454545456,0.22106472945750374
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,504,4,Single-hop,0.0,False,False,True,1.0,0.0,0.03333333333333333,0.20184908658209985,True,1.0,0.0,0.03333333333333333,0.20184908658209985,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,505,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,506,4,Single-hop,0.0,False,False,True,1.0,0.0,0.14285714285714285,0.3333333333333333,True,1.0,0.0,0.14285714285714285,0.3333333333333333,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,507,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,508,4,Single-hop,0.08333333333333333,True,False,True,1.0,0.0,0.05555555555555555,0.23540891336663824,True,1.0,0.0,0.05555555555555555,0.23540891336663824,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,509,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,510,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,1.0,0.0,0.5,0.6309297535714575,True,1.0,0.0,0.5,0.6309297535714575
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,511,4,Single-hop,0.0,False,False,True,1.0,0.0,0.03571428571428571,0.20584683246043448,True,1.0,0.0,0.07692307692307693,0.26264953503719357,True,1.0,0.0,0.07692307692307693,0.26264953503719357
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,512,4,Single-hop,0.0,False,False,True,1.0,0.0,0.03333333333333333,0.20184908658209985,True,1.0,0.0,0.03333333333333333,0.20184908658209985,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,513,4,Single-hop,0.0,False,False,True,1.0,0.0,0.1111111111111111,0.3010299956639812,True,1.0,0.0,0.1111111111111111,0.3010299956639812,True,0.0,0.0,0.0,0.0
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,514,4,Single-hop,0.0,False,False,True,1.0,0.0,0.038461538461538464,0.2103099178571525,True,1.0,0.0,0.09090909090909091,0.27894294565112987,True,1.0,0.0,0.09090909090909091,0.27894294565112987
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,515,4,Single-hop,0.28571428571428575,True,False,True,1.0,0.0,0.3333333333333333,0.5,True,1.0,0.0,0.3333333333333333,0.5,True,1.0,0.0,0.1111111111111111,0.3010299956639812
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,516,4,Single-hop,0.09523809523809522,True,False,True,1.0,0.0,0.2,0.38685280723454163,True,1.0,0.0,0.2,0.38685280723454163,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,517,4,Single-hop,0.35294117647058826,True,False,True,1.0,0.0,0.05555555555555555,0.23540891336663824,True,1.0,0.0,0.05555555555555555,0.23540891336663824,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,518,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,519,4,Single-hop,0.13333333333333333,True,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,520,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,521,4,Single-hop,0.0,False,False,True,1.0,0.0,0.037037037037037035,0.20801459767650948,True,1.0,0.0,0.037037037037037035,0.20801459767650948,True,0.0,0.0,0.0,0.0
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,522,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,1.0,0.0,0.25,0.43067655807339306,True,1.0,0.0,0.25,0.43067655807339306
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,523,4,Single-hop,0.0,False,False,True,1.0,0.0,0.25,0.43067655807339306,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,524,4,Single-hop,0.13333333333333333,True,False,True,1.0,0.0,0.047619047619047616,0.22424382421757544,True,1.0,0.0,0.047619047619047616,0.22424382421757544,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,525,4,Single-hop,0.10526315789473684,True,False,True,1.0,0.0,0.05263157894736842,0.23137821315975915,True,1.0,0.0,0.05263157894736842,0.23137821315975915,True,1.0,0.0,0.038461538461538464,0.2103099178571525
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,526,4,Single-hop,0.0,False,False,True,1.0,0.0,0.0625,0.24465054211822604,True,1.0,0.0,0.0625,0.24465054211822604,True,0.0,0.0,0.0,0.0
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,527,4,Single-hop,0.0,False,False,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True,1.0,0.0,0.041666666666666664,0.21533827903669653
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,528,4,Single-hop,0.0,False,False,True,1.0,0.0,0.3333333333333333,0.5,True,1.0,0.0,0.3333333333333333,0.5,True,1.0,0.0,0.05263157894736842,0.23137821315975915
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,529,4,Single-hop,0.15384615384615385,True,False,True,1.0,0.0,0.05555555555555555,0.23540891336663824,True,1.0,0.0,0.05555555555555555,0.23540891336663824,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,530,4,Single-hop,0.25,True,False,True,1.0,0.0,0.14285714285714285,0.3333333333333333,True,1.0,0.0,0.14285714285714285,0.3333333333333333,True,1.0,0.0,0.08333333333333333,0.27023815442731974
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,531,4,Single-hop,0.608695652173913,True,True,True,1.0,0.0,0.058823529411764705,0.23981246656813146,True,1.0,0.0,0.058823529411764705,0.23981246656813146,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,532,4,Single-hop,0.5333333333333333,True,True,True,1.0,0.0,0.04,0.21274605355336318,True,1.0,0.0,0.04,0.21274605355336318,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,533,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,534,4,Single-hop,0.0,False,False,True,1.0,0.0,0.038461538461538464,0.2103099178571525,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,535,4,Single-hop,0.0,False,False,True,1.0,0.0,0.14285714285714285,0.3333333333333333,True,1.0,0.0,0.14285714285714285,0.3333333333333333,True,1.0,0.0,0.02857142857142857,0.19342640361727081
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,536,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,537,4,Single-hop,0.0,False,False,True,1.0,0.0,0.07692307692307693,0.26264953503719357,True,1.0,0.0,0.07692307692307693,0.26264953503719357,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,538,4,Single-hop,0.5714285714285715,True,True,True,1.0,0.0,0.25,0.43067655807339306,True,1.0,0.0,0.25,0.43067655807339306,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,539,4,Single-hop,0.0,False,False,True,1.0,0.0,0.14285714285714285,0.3333333333333333,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,540,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,541,4,Single-hop,0.0,False,False,True,1.0,0.0,0.1,0.2890648263178879,True,1.0,0.0,0.1,0.2890648263178879,True,1.0,0.0,0.06666666666666667,0.25
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,542,4,Single-hop,0.11764705882352941,True,False,True,1.0,0.0,0.043478260869565216,0.21810429198553155,True,1.0,0.0,0.043478260869565216,0.21810429198553155,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,543,4,Single-hop,0.0,False,False,True,1.0,0.0,0.038461538461538464,0.2103099178571525,True,1.0,0.0,0.038461538461538464,0.2103099178571525,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,544,4,Single-hop,0.4210526315789474,True,False,True,1.0,0.0,0.04,0.21274605355336318,True,1.0,0.0,0.04,0.21274605355336318,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,545,4,Single-hop,0.0,False,False,True,1.0,0.0,0.5,0.6309297535714575,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,546,4,Single-hop,0.125,True,False,True,1.0,0.0,0.08333333333333333,0.27023815442731974,True,1.0,0.0,0.08333333333333333,0.27023815442731974,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,547,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,548,4,Single-hop,0.0,False,False,True,1.0,0.0,0.07692307692307693,0.26264953503719357,True,1.0,0.0,0.07692307692307693,0.26264953503719357,True,1.0,0.0,0.017543859649122806,0.17070727966372012
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,549,4,Single-hop,0.0,False,False,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True,1.0,0.0,0.034482758620689655,0.2037950470905062
20260313T085204Z_ollama_full_warm_facts8,LoCoMo,ollama / all-minilm,8,550,4,Single-hop,0.0,False,False,True,1.0,0.0,0.5,0.6309297535714575,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
